COD_CURSO,NOME_UNIDADE,ANO,CENTRO,INGRESSANTES_M,INGRESSANTES_F,FORMADOS_M,FORMADOS_F,TOTAL_FORMADOS,TOTAL_INGRESSANTES,INGRESSANTES_M%,INGRESSANTES_F%,FORMADOS_M%,FORMADOS_F%
742,Música - Bacharelado Clarineta,2021,CAL,0,1,0,0.0,0,1,0.0,1.0,,
742,Música - Bacharelado Clarineta,2022,CAL,0,1,0,1.0,1,1,0.0,1.0,0.0,1.0
742,Música - Bacharelado Clarineta,2023,CAL,0,1,0,0.0,0,1,0.0,1.0,,
742,Música - Bacharelado Clarineta,TOTAL,CAL,1,6,1,11.0,12,7,0.14285714285714285,0.8571428571428571,0.08333333333333333,0.9166666666666666
743,Música - Bacharelado Flauta Transversa,2014,CAL,0,1,0,0.0,0,1,0.0,1.0,,
743,Música - Bacharelado Flauta Transversa,2018,CAL,1,0,4,3.0,7,1,1.0,0.0,0.5714285714285714,0.42857142857142855
743,Música - Bacharelado Flauta Transversa,2019,CAL,0,0,1,1.0,2,0,,,0.5,0.5
743,Música - Bacharelado Flauta Transversa,2020,CAL,0,0,0,1.0,1,0,,,0.0,1.0
743,Música - Bacharelado Flauta Transversa,2022,CAL,1,0,1,1.0,2,1,1.0,0.0,0.5,0.5
743,Música - Bacharelado Flauta Transversa,2023,CAL,1,0,0,0.0,0,1,1.0,0.0,,
743,Música - Bacharelado Flauta Transversa,TOTAL,CAL,3,1,6,6.0,12,4,0.75,0.25,0.5,0.5
744,Música - Bacharelado Percussão,2014,CAL,0,1,0,1.0,1,1,0.0,1.0,0.0,1.0
744,Música - Bacharelado Percussão,2015,CAL,0,1,0,0.0,0,1,0.0,1.0,,
744,Música - Bacharelado Percussão,2016,CAL,0,0,2,1.0,3,0,,,0.6666666666666666,0.3333333333333333
744,Música - Bacharelado Percussão,2017,CAL,0,1,0,1.0,1,1,0.0,1.0,0.0,1.0
744,Música - Bacharelado Percussão,2018,CAL,0,1,0,0.0,0,1,0.0,1.0,,
744,Música - Bacharelado Percussão,2019,CAL,0,2,1,0.0,1,2,0.0,1.0,1.0,0.0
744,Música - Bacharelado Percussão,2020,CAL,0,0,1,1.0,2,0,,,0.5,0.5
744,Música - Bacharelado Percussão,2021,CAL,2,0,1,0.0,1,2,1.0,0.0,1.0,0.0
744,Música - Bacharelado Percussão,2022,CAL,0,0,0,2.0,2,0,,,0.0,1.0
744,Música - Bacharelado Percussão,2023,CAL,0,1,0,1.0,1,1,0.0,1.0,0.0,1.0
744,Música - Bacharelado Percussão,TOTAL,CAL,2,7,5,7.0,12,9,0.2222222222222222,0.7777777777777778,0.4166666666666667,0.5833333333333334
745,Música - Bacharelado Piano,2014,CAL,1,1,0,2.0,2,2,0.5,0.5,0.0,1.0
745,Música - Bacharelado Piano,2015,CAL,1,0,1,1.0,2,1,1.0,0.0,0.5,0.5
745,Música - Bacharelado Piano,2016,CAL,0,0,0,3.0,3,0,,,0.0,1.0
745,Música - Bacharelado Piano,2017,CAL,0,2,1,3.0,4,2,0.0,1.0,0.25,0.75
745,Música - Bacharelado Piano,2018,CAL,1,0,4,2.0,6,1,1.0,0.0,0.6666666666666666,0.3333333333333333
745,Música - Bacharelado Piano,2019,CAL,0,2,2,0.0,2,2,0.0,1.0,1.0,0.0
745,Música - Bacharelado Piano,2020,CAL,0,2,1,2.0,3,2,0.0,1.0,0.3333333333333333,0.6666666666666666
745,Música - Bacharelado Piano,2021,CAL,1,2,0,2.0,2,3,0.3333333333333333,0.6666666666666666,0.0,1.0
745,Música - Bacharelado Piano,2022,CAL,0,0,0,5.0,5,0,,,0.0,1.0
745,Música - Bacharelado Piano,2023,CAL,0,0,1,1.0,2,0,,,0.5,0.5
745,Música - Bacharelado Piano,TOTAL,CAL,4,9,10,21.0,31,13,0.3076923076923077,0.6923076923076923,0.3225806451612903,0.6774193548387096
746,Música - Bacharelado Trombone,2015,CAL,0,2,0,0.0,0,2,0.0,1.0,,
746,Música - Bacharelado Trombone,2016,CAL,0,0,0,3.0,3,0,,,0.0,1.0
746,Música - Bacharelado Trombone,2018,CAL,0,0,0,4.0,4,0,,,0.0,1.0
746,Música - Bacharelado Trombone,2019,CAL,0,0,0,2.0,2,0,,,0.0,1.0
746,Música - Bacharelado Trombone,2021,CAL,0,3,0,1.0,1,3,0.0,1.0,0.0,1.0
746,Música - Bacharelado Trombone,2022,CAL,0,0,0,1.0,1,0,,,0.0,1.0
746,Música - Bacharelado Trombone,TOTAL,CAL,0,5,0,11.0,11,5,0.0,1.0,0.0,1.0
748,Música - Bacharelado Trompete,2015,CAL,0,0,0,2.0,2,0,,,0.0,1.0
748,Música - Bacharelado Trompete,2016,CAL,0,1,0,0.0,0,1,0.0,1.0,,
748,Música - Bacharelado Trompete,2017,CAL,0,0,1,3.0,4,0,,,0.25,0.75
748,Música - Bacharelado Trompete,2018,CAL,0,3,0,5.0,5,3,0.0,1.0,0.0,1.0
748,Música - Bacharelado Trompete,2019,CAL,0,1,0,3.0,3,1,0.0,1.0,0.0,1.0
748,Música - Bacharelado Trompete,2020,CAL,0,0,0,2.0,2,0,,,0.0,1.0
748,Música - Bacharelado Trompete,2022,CAL,1,0,0,0.0,0,1,1.0,0.0,,
748,Música - Bacharelado Trompete,2023,CAL,0,3,0,0.0,0,3,0.0,1.0,,
748,Música - Bacharelado Trompete,TOTAL,CAL,1,8,1,15.0,16,9,0.1111111111111111,0.8888888888888888,0.0625,0.9375
749,Música - Bacharelado Viola,2016,CAL,0,0,1,0.0,1,0,,,1.0,0.0
749,Música - Bacharelado Viola,2020,CAL,0,0,0,2.0,2,0,,,0.0,1.0
749,Música - Bacharelado Viola,2021,CAL,0,0,1,1.0,2,0,,,0.5,0.5
749,Música - Bacharelado Viola,2022,CAL,0,0,0,1.0,1,0,,,0.0,1.0
749,Música - Bacharelado Viola,TOTAL,CAL,0,0,2,4.0,6,0,,,0.3333333333333333,0.6666666666666666
750,Música - Bacharelado Violão,2014,CAL,0,1,0,2.0,2,1,0.0,1.0,0.0,1.0
750,Música - Bacharelado Violão,2015,CAL,0,4,1,2.0,3,4,0.0,1.0,0.3333333333333333,0.6666666666666666
750,Música - Bacharelado Violão,2016,CAL,0,0,0,3.0,3,0,,,0.0,1.0
750,Música - Bacharelado Violão,2017,CAL,0,1,0,2.0,2,1,0.0,1.0,0.0,1.0
750,Música - Bacharelado Violão,2018,CAL,0,1,0,3.0,3,1,0.0,1.0,0.0,1.0
750,Música - Bacharelado Violão,2019,CAL,0,2,0,4.0,4,2,0.0,1.0,0.0,1.0
750,Música - Bacharelado Violão,2020,CAL,1,2,0,2.0,2,3,0.3333333333333333,0.6666666666666666,0.0,1.0
750,Música - Bacharelado Violão,2021,CAL,0,1,0,1.0,1,1,0.0,1.0,0.0,1.0
750,Música - Bacharelado Violão,2022,CAL,0,1,0,1.0,1,1,0.0,1.0,0.0,1.0
750,Música - Bacharelado Violão,2023,CAL,0,1,0,1.0,1,1,0.0,1.0,0.0,1.0
750,Música - Bacharelado Violão,TOTAL,CAL,1,14,1,21.0,22,15,0.06666666666666667,0.9333333333333333,0.045454545454545456,0.9545454545454546
751,Música - Bacharelado Violino,2014,CAL,2,0,1,0.0,1,2,1.0,0.0,1.0,0.0
751,Música - Bacharelado Violino,2015,CAL,1,0,2,1.0,3,1,1.0,0.0,0.6666666666666666,0.3333333333333333
751,Música - Bacharelado Violino,2016,CAL,0,2,2,0.0,2,2,0.0,1.0,1.0,0.0
751,Música - Bacharelado Violino,2017,CAL,0,0,1,0.0,1,0,,,1.0,0.0
751,Música - Bacharelado Violino,2018,CAL,1,0,0,0.0,0,1,1.0,0.0,,
751,Música - Bacharelado Violino,2019,CAL,2,0,2,0.0,2,2,1.0,0.0,1.0,0.0
751,Música - Bacharelado Violino,2020,CAL,0,0,0,5.0,5,0,,,0.0,1.0
751,Música - Bacharelado Violino,2021,CAL,1,0,1,0.0,1,1,1.0,0.0,1.0,0.0
751,Música - Bacharelado Violino,2022,CAL,2,0,1,0.0,1,2,1.0,0.0,1.0,0.0
751,Música - Bacharelado Violino,TOTAL,CAL,9,2,10,6.0,16,11,0.8181818181818182,0.18181818181818182,0.625,0.375
752,Música - Bacharelado Violoncelo,2014,CAL,0,0,0,1.0,1,0,,,0.0,1.0
752,Música - Bacharelado Violoncelo,2015,CAL,0,2,0,0.0,0,2,0.0,1.0,,
752,Música - Bacharelado Violoncelo,2016,CAL,0,0,0,1.0,1,0,,,0.0,1.0
752,Música - Bacharelado Violoncelo,2017,CAL,0,0,1,0.0,1,0,,,1.0,0.0
752,Música - Bacharelado Violoncelo,2018,CAL,1,0,0,0.0,0,1,1.0,0.0,,
752,Música - Bacharelado Violoncelo,2019,CAL,0,0,1,2.0,3,0,,,0.3333333333333333,0.6666666666666666
752,Música - Bacharelado Violoncelo,2020,CAL,0,0,1,1.0,2,0,,,0.5,0.5
752,Música - Bacharelado Violoncelo,2021,CAL,1,0,0,0.0,0,1,1.0,0.0,,
752,Música - Bacharelado Violoncelo,2022,CAL,1,0,0,1.0,1,1,1.0,0.0,0.0,1.0
752,Música - Bacharelado Violoncelo,TOTAL,CAL,3,2,3,6.0,9,5,0.6,0.4,0.3333333333333333,0.6666666666666666
753.EAD.01,Letras - Português e Literaturas/Distância/Restinga Seca/RS,2014,CAL,0,1,1,1.0,2,1,0.0,1.0,0.5,0.5
753.EAD.01,Letras - Português e Literaturas/Distância/Restinga Seca/RS,2015,CAL,0,0,1,0.0,1,0,,,1.0,0.0
753.EAD.01,Letras - Português e Literaturas/Distância/Restinga Seca/RS,2017,CAL,4,1,0,0.0,0,5,0.8,0.2,,
753.EAD.01,Letras - Português e Literaturas/Distância/Restinga Seca/RS,2018,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.01,Letras - Português e Literaturas/Distância/Restinga Seca/RS,2020,CAL,0,0,24,4.0,28,0,,,0.8571428571428571,0.14285714285714285
753.EAD.01,Letras - Português e Literaturas/Distância/Restinga Seca/RS,2021,CAL,0,0,2,0.0,2,0,,,1.0,0.0
753.EAD.01,Letras - Português e Literaturas/Distância/Restinga Seca/RS,TOTAL,CAL,5,2,28,5.0,33,7,0.7142857142857143,0.2857142857142857,0.8484848484848485,0.15151515151515152
753.EAD.02,Letras - Português e Literaturas/Distância/São Lourenço do Sul/RS,2017,CAL,5,2,0,0.0,0,7,0.7142857142857143,0.2857142857142857,,
753.EAD.02,Letras - Português e Literaturas/Distância/São Lourenço do Sul/RS,TOTAL,CAL,5,2,0,0.0,0,7,0.7142857142857143,0.2857142857142857,,
753.EAD.03,Letras - Português e Literaturas/Distância/Três Passos/RS,2014,CAL,0,1,0,0.0,0,1,0.0,1.0,,
753.EAD.03,Letras - Português e Literaturas/Distância/Três Passos/RS,2016,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.03,Letras - Português e Literaturas/Distância/Três Passos/RS,2020,CAL,0,0,20,3.0,23,0,,,0.8695652173913043,0.13043478260869565
753.EAD.03,Letras - Português e Literaturas/Distância/Três Passos/RS,2021,CAL,0,0,3,1.0,4,0,,,0.75,0.25
753.EAD.03,Letras - Português e Literaturas/Distância/Três Passos/RS,TOTAL,CAL,1,1,23,4.0,27,2,0.5,0.5,0.8518518518518519,0.14814814814814814
753.EAD.05,Letras - Português e Literaturas/Distância/Cruz Alta/RS,2014,CAL,0,1,1,1.0,2,1,0.0,1.0,0.5,0.5
753.EAD.05,Letras - Português e Literaturas/Distância/Cruz Alta/RS,2015,CAL,4,0,0,0.0,0,4,1.0,0.0,,
753.EAD.05,Letras - Português e Literaturas/Distância/Cruz Alta/RS,2016,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.05,Letras - Português e Literaturas/Distância/Cruz Alta/RS,2017,CAL,1,1,0,0.0,0,2,0.5,0.5,,
753.EAD.05,Letras - Português e Literaturas/Distância/Cruz Alta/RS,TOTAL,CAL,6,2,1,1.0,2,8,0.75,0.25,0.5,0.5
753.EAD.06,Letras - Português e Literaturas/Distância/Faxinal Soturno/,2014,CAL,0,1,0,0.0,0,1,0.0,1.0,,
753.EAD.06,Letras - Português e Literaturas/Distância/Faxinal Soturno/,2016,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.06,Letras - Português e Literaturas/Distância/Faxinal Soturno/,TOTAL,CAL,1,1,0,0.0,0,2,0.5,0.5,,
753.EAD.07,Letras - Português e Literaturas/Distância/Santana do Livramento/RS,2015,CAL,3,1,0,0.0,0,4,0.75,0.25,,
753.EAD.07,Letras - Português e Literaturas/Distância/Santana do Livramento/RS,2016,CAL,2,0,28,2.0,30,2,1.0,0.0,0.9333333333333333,0.06666666666666667
753.EAD.07,Letras - Português e Literaturas/Distância/Santana do Livramento/RS,2020,CAL,11,0,0,0.0,0,11,1.0,0.0,,
753.EAD.07,Letras - Português e Literaturas/Distância/Santana do Livramento/RS,2021,CAL,0,1,0,0.0,0,1,0.0,1.0,,
753.EAD.07,Letras - Português e Literaturas/Distância/Santana do Livramento/RS,2023,CAL,2,0,0,0.0,0,2,1.0,0.0,,
753.EAD.07,Letras - Português e Literaturas/Distância/Santana do Livramento/RS,TOTAL,CAL,18,2,28,2.0,30,20,0.9,0.1,0.9333333333333333,0.06666666666666667
753.EAD.08,Letras - Português e Literaturas/Distância/Sobradinho/RS,2016,CAL,0,0,23,7.0,30,0,,,0.7666666666666667,0.23333333333333334
753.EAD.08,Letras - Português e Literaturas/Distância/Sobradinho/RS,2017,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.08,Letras - Português e Literaturas/Distância/Sobradinho/RS,2020,CAL,12,1,0,0.0,0,13,0.9230769230769231,0.07692307692307693,,
753.EAD.08,Letras - Português e Literaturas/Distância/Sobradinho/RS,2021,CAL,0,1,0,0.0,0,1,0.0,1.0,,
753.EAD.08,Letras - Português e Literaturas/Distância/Sobradinho/RS,TOTAL,CAL,13,2,23,7.0,30,15,0.8666666666666667,0.13333333333333333,0.7666666666666667,0.23333333333333334
753.EAD.10,Letras - Português e Literaturas/Distância/Tio Hugo/RS,2014,CAL,2,0,0,0.0,0,2,1.0,0.0,,
753.EAD.10,Letras - Português e Literaturas/Distância/Tio Hugo/RS,2017,CAL,9,0,0,0.0,0,9,1.0,0.0,,
753.EAD.10,Letras - Português e Literaturas/Distância/Tio Hugo/RS,2018,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.10,Letras - Português e Literaturas/Distância/Tio Hugo/RS,2019,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.10,Letras - Português e Literaturas/Distância/Tio Hugo/RS,2020,CAL,0,0,15,4.0,19,0,,,0.7894736842105263,0.21052631578947367
753.EAD.10,Letras - Português e Literaturas/Distância/Tio Hugo/RS,2021,CAL,0,0,4,2.0,6,0,,,0.6666666666666666,0.3333333333333333
753.EAD.10,Letras - Português e Literaturas/Distância/Tio Hugo/RS,TOTAL,CAL,13,0,19,6.0,25,13,1.0,0.0,0.76,0.24
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,2014,CAL,0,1,14,7.0,21,1,0.0,1.0,0.6666666666666666,0.3333333333333333
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,2016,CAL,0,1,0,0.0,0,1,0.0,1.0,,
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,2017,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,2018,CAL,6,2,0,0.0,0,8,0.75,0.25,,
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,2020,CAL,0,1,16,7.0,23,1,0.0,1.0,0.6956521739130435,0.30434782608695654
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,2021,CAL,0,0,5,0.0,5,0,,,1.0,0.0
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,TOTAL,CAL,7,5,35,14.0,49,12,0.5833333333333334,0.4166666666666667,0.7142857142857143,0.2857142857142857
753.EAD.12,Letras - Português e Literaturas/Distância/Novo Hamburgo/RS,2015,CAL,3,2,0,0.0,0,5,0.6,0.4,,
753.EAD.12,Letras - Português e Literaturas/Distância/Novo Hamburgo/RS,2017,CAL,0,1,0,0.0,0,1,0.0,1.0,,
753.EAD.12,Letras - Português e Literaturas/Distância/Novo Hamburgo/RS,TOTAL,CAL,3,3,0,0.0,0,6,0.5,0.5,,
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,2014,CAL,0,0,20,7.0,27,0,,,0.7407407407407407,0.25925925925925924
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,2015,CAL,9,0,0,0.0,0,9,1.0,0.0,,
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,2017,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,2018,CAL,8,1,0,0.0,0,9,0.8888888888888888,0.1111111111111111,,
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,TOTAL,CAL,18,1,20,7.0,27,19,0.9473684210526315,0.05263157894736842,0.7407407407407407,0.25925925925925924
753.EAD.14,Letras - Português e Literaturas/Distância/Três de Maio/RS,2015,CAL,4,1,0,0.0,0,5,0.8,0.2,,
753.EAD.14,Letras - Português e Literaturas/Distância/Três de Maio/RS,2016,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.14,Letras - Português e Literaturas/Distância/Três de Maio/RS,2018,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.14,Letras - Português e Literaturas/Distância/Três de Maio/RS,TOTAL,CAL,6,1,0,0.0,0,7,0.8571428571428571,0.14285714285714285,,
753.EAD.15,Letras - Português e Literaturas/Distância/Quaraí/RS,2017,CAL,5,4,0,0.0,0,9,0.5555555555555556,0.4444444444444444,,
753.EAD.15,Letras - Português e Literaturas/Distância/Quaraí/RS,2018,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.15,Letras - Português e Literaturas/Distância/Quaraí/RS,2019,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.15,Letras - Português e Literaturas/Distância/Quaraí/RS,TOTAL,CAL,7,4,0,0.0,0,11,0.6363636363636364,0.36363636363636365,,
753.EAD.16,Letras - Português e Literaturas/Distância/Vila Flores/RS,2017,CAL,2,0,0,0.0,0,2,1.0,0.0,,
753.EAD.16,Letras - Português e Literaturas/Distância/Vila Flores/RS,TOTAL,CAL,2,0,0,0.0,0,2,1.0,0.0,,
753.EAD.17,Letras - Português e Literaturas/Distância/Palmeira da Missões/RS,2017,CAL,4,0,0,0.0,0,4,1.0,0.0,,
753.EAD.17,Letras - Português e Literaturas/Distância/Palmeira da Missões/RS,2018,CAL,1,1,0,0.0,0,2,0.5,0.5,,
753.EAD.17,Letras - Português e Literaturas/Distância/Palmeira da Missões/RS,TOTAL,CAL,5,1,0,0.0,0,6,0.8333333333333334,0.16666666666666666,,
753.EAD.18,Letras - Português e Literaturas/Distância/Balneário Pinhal/RS,2014,CAL,0,0,25,7.0,32,0,,,0.78125,0.21875
753.EAD.18,Letras - Português e Literaturas/Distância/Balneário Pinhal/RS,2018,CAL,5,2,0,0.0,0,7,0.7142857142857143,0.2857142857142857,,
753.EAD.18,Letras - Português e Literaturas/Distância/Balneário Pinhal/RS,TOTAL,CAL,5,2,25,7.0,32,7,0.7142857142857143,0.2857142857142857,0.78125,0.21875
753.EAD.19,Letras - Português e Literaturas/Distância/São Francisco de Paula/RS,2014,CAL,0,0,17,1.0,18,0,,,0.9444444444444444,0.05555555555555555
753.EAD.19,Letras - Português e Literaturas/Distância/São Francisco de Paula/RS,2018,CAL,8,0,0,0.0,0,8,1.0,0.0,,
753.EAD.19,Letras - Português e Literaturas/Distância/São Francisco de Paula/RS,TOTAL,CAL,8,0,17,1.0,18,8,1.0,0.0,0.9444444444444444,0.05555555555555555
753.EAD.20,Letras - Português e Literaturas/Distância/Encantado/RS,2016,CAL,0,0,26,4.0,30,0,,,0.8666666666666667,0.13333333333333333
753.EAD.20,Letras - Português e Literaturas/Distância/Encantado/RS,2020,CAL,9,1,0,0.0,0,10,0.9,0.1,,
753.EAD.20,Letras - Português e Literaturas/Distância/Encantado/RS,2021,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.20,Letras - Português e Literaturas/Distância/Encantado/RS,2023,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.20,Letras - Português e Literaturas/Distância/Encantado/RS,TOTAL,CAL,11,1,26,4.0,30,12,0.9166666666666666,0.08333333333333333,0.8666666666666667,0.13333333333333333
753.EAD.21,Letras - Português e Literaturas/Distância/Santana da Boa Vista/RS,2016,CAL,0,0,28,2.0,30,0,,,0.9333333333333333,0.06666666666666667
753.EAD.21,Letras - Português e Literaturas/Distância/Santana da Boa Vista/RS,2020,CAL,11,0,0,0.0,0,11,1.0,0.0,,
753.EAD.21,Letras - Português e Literaturas/Distância/Santana da Boa Vista/RS,2022,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.21,Letras - Português e Literaturas/Distância/Santana da Boa Vista/RS,TOTAL,CAL,12,0,28,2.0,30,12,1.0,0.0,0.9333333333333333,0.06666666666666667
753.EAD.22,Letras - Português e Literaturas/Distância/Gramado/RS,2017,CAL,0,0,37,4.0,41,0,,,0.9024390243902439,0.0975609756097561
753.EAD.22,Letras - Português e Literaturas/Distância/Gramado/RS,2020,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.22,Letras - Português e Literaturas/Distância/Gramado/RS,2021,CAL,10,1,0,0.0,0,11,0.9090909090909091,0.09090909090909091,,
753.EAD.22,Letras - Português e Literaturas/Distância/Gramado/RS,2022,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.22,Letras - Português e Literaturas/Distância/Gramado/RS,TOTAL,CAL,12,1,37,4.0,41,13,0.9230769230769231,0.07692307692307693,0.9024390243902439,0.0975609756097561
753.EAD.23,Letras - Português e Literaturas/Distância/Jaquirana/RS,2017,CAL,0,0,47,3.0,50,0,,,0.94,0.06
753.EAD.23,Letras - Português e Literaturas/Distância/Jaquirana/RS,2021,CAL,14,2,0,0.0,0,16,0.875,0.125,,
753.EAD.23,Letras - Português e Literaturas/Distância/Jaquirana/RS,2022,CAL,1,0,0,0.0,0,1,1.0,0.0,,
753.EAD.23,Letras - Português e Literaturas/Distância/Jaquirana/RS,TOTAL,CAL,15,2,47,3.0,50,17,0.8823529411764706,0.11764705882352941,0.94,0.06
753.EAD.24,Letras - Português e Literaturas/Distância/Constantina/RS,2020,CAL,0,0,7,0.0,7,0,,,1.0,0.0
753.EAD.24,Letras - Português e Literaturas/Distância/Constantina/RS,2021,CAL,0,0,10,1.0,11,0,,,0.9090909090909091,0.09090909090909091
753.EAD.24,Letras - Português e Literaturas/Distância/Constantina/RS,TOTAL,CAL,0,0,17,1.0,18,0,,,0.9444444444444444,0.05555555555555555
754,Música - Bacharelado - Composição,2014,CAL,0,2,0,1.0,1,2,0.0,1.0,0.0,1.0
754,Música - Bacharelado - Composição,2015,CAL,0,1,1,1.0,2,1,0.0,1.0,0.5,0.5
754,Música - Bacharelado - Composição,2016,CAL,0,3,1,2.0,3,3,0.0,1.0,0.3333333333333333,0.6666666666666666
754,Música - Bacharelado - Composição,2017,CAL,0,2,0,1.0,1,2,0.0,1.0,0.0,1.0
754,Música - Bacharelado - Composição,2018,CAL,0,1,1,1.0,2,1,0.0,1.0,0.5,0.5
754,Música - Bacharelado - Composição,2019,CAL,0,0,0,2.0,2,0,,,0.0,1.0
754,Música - Bacharelado - Composição,2020,CAL,0,0,0,1.0,1,0,,,0.0,1.0
754,Música - Bacharelado - Composição,2022,CAL,1,0,0,0.0,0,1,1.0,0.0,,
754,Música - Bacharelado - Composição,2023,CAL,0,0,1,0.0,1,0,,,1.0,0.0
754,Música - Bacharelado - Composição,TOTAL,CAL,1,9,4,9.0,13,10,0.1,0.9,0.3076923076923077,0.6923076923076923
755,Música Bacharelado - Contrabaixo,2014,CAL,0,2,1,0.0,1,2,0.0,1.0,1.0,0.0
755,Música Bacharelado - Contrabaixo,2016,CAL,0,0,1,1.0,2,0,,,0.5,0.5
755,Música Bacharelado - Contrabaixo,2017,CAL,0,0,0,1.0,1,0,,,0.0,1.0
755,Música Bacharelado - Contrabaixo,2019,CAL,0,1,0,0.0,0,1,0.0,1.0,,
755,Música Bacharelado - Contrabaixo,2020,CAL,0,0,0,1.0,1,0,,,0.0,1.0
755,Música Bacharelado - Contrabaixo,2021,CAL,0,1,1,1.0,2,1,0.0,1.0,0.5,0.5
755,Música Bacharelado - Contrabaixo,TOTAL,CAL,0,4,3,4.0,7,4,0.0,1.0,0.42857142857142855,0.5714285714285714
756,Licenciatura em Teatro,2014,CAL,8,4,12,5.0,17,12,0.6666666666666666,0.3333333333333333,0.7058823529411765,0.29411764705882354
756,Licenciatura em Teatro,2015,CAL,4,2,15,10.0,25,6,0.6666666666666666,0.3333333333333333,0.6,0.4
756,Licenciatura em Teatro,2016,CAL,2,1,16,8.0,24,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
756,Licenciatura em Teatro,2017,CAL,3,1,13,12.0,25,4,0.75,0.25,0.52,0.48
756,Licenciatura em Teatro,2018,CAL,4,2,8,11.0,19,6,0.6666666666666666,0.3333333333333333,0.42105263157894735,0.5789473684210527
756,Licenciatura em Teatro,2019,CAL,1,3,13,8.0,21,4,0.25,0.75,0.6190476190476191,0.38095238095238093
756,Licenciatura em Teatro,2020,CAL,4,4,21,9.0,30,8,0.5,0.5,0.7,0.3
756,Licenciatura em Teatro,2021,CAL,9,3,8,8.0,16,12,0.75,0.25,0.5,0.5
756,Licenciatura em Teatro,2022,CAL,1,2,15,5.0,20,3,0.3333333333333333,0.6666666666666666,0.75,0.25
756,Licenciatura em Teatro,2023,CAL,8,4,13,10.0,23,12,0.6666666666666666,0.3333333333333333,0.5652173913043478,0.43478260869565216
756,Licenciatura em Teatro,TOTAL,CAL,44,26,134,86.0,220,70,0.6285714285714286,0.37142857142857144,0.6090909090909091,0.39090909090909093
757,Bacharelado em Letras-Português/Literaturas,2014,CAL,3,0,24,9.0,33,3,1.0,0.0,0.7272727272727273,0.2727272727272727
